type,title,url,parent_url,local_path,status,size_bytes,seconds,error
category,Paintover Series - Explained,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659854,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2,Hand-Drawn 2D FX_ Level 2/Paintover Series - Explained/index.html,REPLACED,1114,8.475,
category,Animation & Post-Process - Track Overview,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659817,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2,Hand-Drawn 2D FX_ Level 2/Animation & Post-Process - Track Overview/index.html,REPLACED,1166,8.978,
category,Integrating FX With a Character - Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659858,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/index.html,REPLACED,1174,6.343,
category,Post-Process & Motion Graphics Track,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660577,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/index.html,REPLACED,1146,8.377,
category,2D FX Meme Lab - Production Styles,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2152722227,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2,Hand-Drawn 2D FX_ Level 2/2D FX Meme Lab - Production Styles/index.html,REPLACED,1138,8.420,
category,Complex 2D FX Composition Studies - Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660021,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/index.html,REPLACED,1182,6.442,
category,Level 2 ✅,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660705,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2,Hand-Drawn 2D FX_ Level 2/Level 2 ✅/index.html,REPLACED,1046,8.076,
category,Project - Download,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2151531435,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Project - Download/index.html,REPLACED,1074,6.489,
category,Block-in VFX - Unity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605434,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Block-in VFX - Unity/index.html,REPLACED,1082,6.427,
category,Beginner Guide to VFX,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198343,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/index.html,REPLACED,1086,8.732,
category,Niagara Block-in VFX - Unreal 5,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605378,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Niagara Block-in VFX - Unreal 5/index.html,REPLACED,1126,6.701,
category,Color Theory for VFX,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605426,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Color Theory for VFX/index.html,REPLACED,1082,8.374,
category,Intro to Hand-Painted Textures - Krita,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605474,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Intro to Hand-Painted Textures - Krita/index.html,REPLACED,1154,6.345,
category,Intro to Procedural Textures - Substance Designer,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Intro to Procedural Textures - Substance Designer/index.html,REPLACED,1198,6.536,
category,Intro to Modeling for VFX - Blender & Maya,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Intro to Modeling for VFX - Blender & Maya/index.html,REPLACED,1170,6.474,
category,Intro to Shaders - Unity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/index.html,REPLACED,1098,8.971,
category,Intro to Materials - Unreal 5,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/index.html,REPLACED,1118,6.418,
category,Art Foundational Lectures - Explained,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/index.html,REPLACED,1150,8.652,
category,League of Effects (Fan Art) Breakdowns,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198573,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/League of Effects (Fan Art) Breakdowns/index.html,REPLACED,1154,8.430,
category,Elemental Studies - Unity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/index.html,REPLACED,1102,3.254,
category,Particle Practices - Community Recordings,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/index.html,REPLACED,1166,6.736,
category,Elemental Studies - Unreal,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unreal/index.html,REPLACED,1106,6.502,
category,Level 1 ✅,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605604,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Level 1 ✅/index.html,REPLACED,1046,6.703,
category,Project - Download,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2151459356,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2,Hand-Crafted 3D VFX_ Level 2/Project - Download/index.html,REPLACED,1074,8.459,
category,Particle Animation - Explained,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2151459443,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2,Hand-Crafted 3D VFX_ Level 2/Particle Animation - Explained/index.html,REPLACED,1122,8.115,
category,Unreal & Unity - Track Overview,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150691176,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2,Hand-Crafted 3D VFX_ Level 2/Unreal & Unity - Track Overview/index.html,REPLACED,1126,8.873,
category,VFX Case Studies - Unreal & Unity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613163,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/index.html,REPLACED,1134,8.679,
category,Unity Booms & Blasts - Legacy,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2,Hand-Crafted 3D VFX_ Level 2/Unity Booms & Blasts - Legacy/index.html,REPLACED,1118,8.447,
category,Unreal Cascade Booms & Blasts - Legacy,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/index.html,REPLACED,1154,8.311,
category,Level 2 ✅,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613450,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2,Hand-Crafted 3D VFX_ Level 2/Level 2 ✅/index.html,REPLACED,1046,8.090,
category,Project - Download,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151531420,https://www.vfxapprentice.com/products/apprenticeship-level-3,Apprenticeship Level 3/Project - Download/index.html,REPLACED,1074,8.253,
category,Soft Skills - Explained,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661675,https://www.vfxapprentice.com/products/apprenticeship-level-3,Apprenticeship Level 3/Soft Skills - Explained/index.html,REPLACED,1094,6.458,
category,"Sidescroller: 2D FX, 3D FX & Implementation - Unreal 4",https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661700,https://www.vfxapprentice.com/products/apprenticeship-level-3,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/index.html",REPLACED,1218,8.478,
category,Production Level Effects - Breakdown,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030,https://www.vfxapprentice.com/products/apprenticeship-level-3,Apprenticeship Level 3/Production Level Effects - Breakdown/index.html,REPLACED,1146,6.850,
category,Production Level Effects - Unreal,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612,https://www.vfxapprentice.com/products/apprenticeship-level-3,Apprenticeship Level 3/Production Level Effects - Unreal/index.html,REPLACED,1134,8.484,
category,Apprenticeship,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,https://www.vfxapprentice.com/products/apprenticeship-level-3,Apprenticeship Level 3/Apprenticeship/index.html,REPLACED,1058,8.258,
category,Apprenticeship ✅,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151090962,https://www.vfxapprentice.com/products/apprenticeship-level-3,Apprenticeship Level 3/Apprenticeship ✅/index.html,REPLACED,1074,8.158,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2160299012/posts/2198376946,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2160299012,VFX Apprentice Asset Library/VFX by Mario Belén/Project Download.html,FAILED_OUTPUT_MISSING,0,8.696,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159219593/posts/2194025583,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159219593,VFX Apprentice Asset Library/VFX by Daryna-Vladyslava Masiahina/Project Download.html,REPLACED,61298,6.454,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2160308178/posts/2198408275,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2160308178,VFX Apprentice Asset Library/VFX by Gustavo Dresch Rosa/Project Download.html,REPLACED,61491,8.398,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159932504/posts/2196863699,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159932504,VFX Apprentice Asset Library/VFX by Clovis Lebret/Project Download.html,REPLACED,61366,8.217,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2160214336/posts/2197994713,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2160214336,VFX Apprentice Asset Library/VFX by Can Bayar/Project Download.html,REPLACED,60882,8.083,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159212997/posts/2194002394,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159212997,VFX Apprentice Asset Library/VFX by Renate Noel-Tagoe (Insert Cat)/Project Download.html,FAILED_OUTPUT_MISSING,0,8.605,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2158772168/posts/2192189829,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2158772168,VFX Apprentice Asset Library/VFX by Harmonie Duquesne/Project Download.html,REPLACED,60214,8.495,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2158892723/posts/2192668720,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2158892723,VFX Apprentice Asset Library/VFX by Katie Stine/Project Download.html,REPLACED,62011,8.951,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159389664/posts/2194720546,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159389664,VFX Apprentice Asset Library/VFX by Jakub Tkáč/Project Download.html,REPLACED,61571,8.415,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159389663/posts/2194720543,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159389663,VFX Apprentice Asset Library/VFX by Bruno Ferreira Belício/Project Download.html,REPLACED,62580,8.652,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159728446/posts/2196052417,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159728446,VFX Apprentice Asset Library/VFX by Martin Blasina/Project Download.html,FAILED_OUTPUT_MISSING,0,8.481,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2158686925/posts/2191853781,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2158686925,VFX Apprentice Asset Library/VFX by Orçun Sarı/Project Download.html,FAILED_OUTPUT_MISSING,0,8.585,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2158892725/posts/2192668724,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2158892725,VFX Apprentice Asset Library/VFX by De Andre Martin/Project Download.html,REPLACED,61355,8.538,
post,Introduction - Dan Elder,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627140/posts/2158959455,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627140,Hand-Drawn 2D FX_ Level 1/FX Design Principles - Explained/Introduction - Dan Elder.html,REPLACED,270471,6.371,
post,Physical Properties,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627140/posts/2158959458,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627140,Hand-Drawn 2D FX_ Level 1/FX Design Principles - Explained/Physical Properties.html,REPLACED,265969,3.009,
post,Intention,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627140/posts/2158959457,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627140,Hand-Drawn 2D FX_ Level 1/FX Design Principles - Explained/Intention.html,REPLACED,267131,6.282,
post,Composition (Staging),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627140/posts/2158959461,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627140,Hand-Drawn 2D FX_ Level 1/FX Design Principles - Explained/Composition (Staging).html,REPLACED,265507,6.468,
post,Solid Drawing,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627140/posts/2158959462,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627140,Hand-Drawn 2D FX_ Level 1/FX Design Principles - Explained/Solid Drawing.html,REPLACED,264582,9.731,
post,Number of Frames,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141/posts/2158959480,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141,Hand-Drawn 2D FX_ Level 1/FX Timing Principles - Explained/Number of Frames.html,REPLACED,266344,6.265,
post,Straight-Ahead & Key Framing,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141/posts/2158959481,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141,Hand-Drawn 2D FX_ Level 1/FX Timing Principles - Explained/Straight-Ahead & Key Framing.html,REPLACED,264541,6.308,
post,Ease In & Ease Out,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141/posts/2158959484,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141,Hand-Drawn 2D FX_ Level 1/FX Timing Principles - Explained/Ease In & Ease Out.html,REPLACED,271131,6.371,
post,Anticipation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141/posts/2158959485,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141,Hand-Drawn 2D FX_ Level 1/FX Timing Principles - Explained/Anticipation.html,REPLACED,267195,6.252,
post,Impulse & Rhythm,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141/posts/2158959486,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141,Hand-Drawn 2D FX_ Level 1/FX Timing Principles - Explained/Impulse & Rhythm.html,REPLACED,265295,6.284,
post,Follow-through,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141/posts/2158959487,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141,Hand-Drawn 2D FX_ Level 1/FX Timing Principles - Explained/Follow-through.html,REPLACED,265372,6.338,
post,Arcs,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141/posts/2158959488,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141,Hand-Drawn 2D FX_ Level 1/FX Timing Principles - Explained/Arcs.html,REPLACED,260915,6.205,
post,Stretch & Smear,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141/posts/2158959490,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141,Hand-Drawn 2D FX_ Level 1/FX Timing Principles - Explained/Stretch & Smear.html,REPLACED,265338,6.236,
post,Animation and Design Tracks Overview,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659695/posts/2158959571,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659695,Hand-Drawn 2D FX_ Level 1/Animation & Design - Track Overview/Animation and Design Tracks Overview.html,REPLACED,270827,6.552,
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659699,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Review/index.html,REPLACED,1026,3.271,
category,Lesson Sketch,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Lesson Sketch/index.html,REPLACED,1054,6.538,
post,Thinking in 3D,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158959670,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Thinking in 3D.html,REPLACED,260930,3.994,
post,Drawing with Confidence,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158959654,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Drawing with Confidence.html,REPLACED,265302,5.041,
post,Drawing in Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158959671,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Drawing in Perspective.html,REPLACED,261774,3.658,
post,Cylinders in Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158959673,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Cylinders in Perspective.html,REPLACED,261238,6.424,
post,Finding the Right Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158959675,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Finding the Right Perspective.html,REPLACED,261327,6.153,
post,Rotating Shapes in Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158960445,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Rotating Shapes in Perspective.html,REPLACED,264708,6.225,
post,Combining Shapes in Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158960367,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Combining Shapes in Perspective.html,REPLACED,260945,11.778,
post,Using Weighted Lines,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158960448,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Using Weighted Lines.html,REPLACED,265192,6.424,
post,Drawing From References,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158960454,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Drawing From References.html,REPLACED,264231,6.417,
category,Intro to Animate,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153487511,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Animate/index.html,REPLACED,1066,6.632,
category,Intro to Harmony,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153487511,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Harmony/index.html,REPLACED,1066,6.709,
category,Intro to Photoshop,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153487511,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Photoshop/index.html,REPLACED,1074,6.381,
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659703,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153487511,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Review/index.html,REPLACED,1026,6.679,
category,2D FX Playbook,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153487517,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/index.html,REPLACED,1058,6.320,
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153488366,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153487517,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/Review/index.html,REPLACED,1026,6.537,
category,Line Wiggle Warmup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627214,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627211,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Line Wiggle Warmup/index.html,REPLACED,1074,6.375,
category,Negative Shapes: Blip Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627215,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627211,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Negative Shapes_ Blip Animation/index.html,REPLACED,1126,6.376,
category,Sparkle,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627211,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/index.html,REPLACED,1030,6.355,
category,Abstract Lightning,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627211,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/index.html,REPLACED,1074,6.174,
category,Fireball,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627211,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/index.html,REPLACED,1034,6.240,
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659705,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627211,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Review/index.html,REPLACED,1026,6.321,
post,Design Commentary,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959755,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/Design Commentary.html,REPLACED,264689,6.240,
post,The Wave Principle,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959757,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/The Wave Principle.html,REPLACED,267160,6.614,
post,Creation & Dissipation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959760,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/Creation & Dissipation.html,REPLACED,266724,10.014,
post,Cycles,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959765,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/Cycles.html,REPLACED,260888,9.848,
post,Fire,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959771,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/Fire.html,REPLACED,266462,6.537,
post,Water,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959773,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/Water.html,REPLACED,264778,6.270,
post,Smoke & Dust,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959777,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/Smoke & Dust.html,REPLACED,261076,6.151,
