type,title,url,parent_url,local_path,status
post,Cylinders in Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158959673,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Cylinders in Perspective.html,DISCOVERED
post,Finding the Right Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158959675,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Finding the Right Perspective.html,DISCOVERED
post,Combining Shapes in Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158960367,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Combining Shapes in Perspective.html,DISCOVERED
post,Rotating Shapes in Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158960445,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Rotating Shapes in Perspective.html,DISCOVERED
post,Using Weighted Lines,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158960448,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Using Weighted Lines.html,DISCOVERED
post,Drawing From References,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158960454,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Drawing From References.html,DISCOVERED
category,Intro to Animate,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153487511,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Animate/index.html,DISCOVERED
category,Intro to Harmony,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153487511,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Harmony/index.html,DISCOVERED
category,Intro to Photoshop,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153487511,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Photoshop/index.html,DISCOVERED
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659703,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153487511,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Review/index.html,DISCOVERED
category,2D FX Playbook,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153487517,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/index.html,DISCOVERED
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153488366,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153487517,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/Review/index.html,DISCOVERED
category,Line Wiggle Warmup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627214,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627211,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Line Wiggle Warmup/index.html,DISCOVERED
category,Negative Shapes: Blip Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627215,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627211,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Negative Shapes_ Blip Animation/index.html,DISCOVERED
category,Sparkle,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627211,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/index.html,DISCOVERED
category,Abstract Lightning,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627211,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/index.html,DISCOVERED
category,Fireball,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627211,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/index.html,DISCOVERED
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659705,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627211,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Review/index.html,DISCOVERED
post,Design Commentary,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959755,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/Design Commentary.html,DISCOVERED
post,The Wave Principle,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959757,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/The Wave Principle.html,DISCOVERED
post,Creation & Dissipation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959760,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/Creation & Dissipation.html,DISCOVERED
post,Cycles,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959765,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/Cycles.html,DISCOVERED
post,Fire,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959771,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/Fire.html,DISCOVERED
post,Water,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959773,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/Water.html,DISCOVERED
post,Smoke & Dust,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959777,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/Smoke & Dust.html,DISCOVERED
post,Lightning & Flash Frames,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959779,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/Lightning & Flash Frames.html,DISCOVERED
post,Debris,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959780,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/Debris.html,DISCOVERED
post,Animation and Design Tracks Overview,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659706/posts/2158959790,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659706,Hand-Drawn 2D FX_ Level 1/What To Learn Next_ - Track Overview/Animation and Design Tracks Overview.html,DISCOVERED
category,Painting Techniques,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627461,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627457,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Painting Techniques/index.html,DISCOVERED
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659772,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627457,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Review/index.html,DISCOVERED
post,Color Foundations Lecture,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627457/posts/2172714618,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627457,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Color Foundations Lecture.html,DISCOVERED
category,Fire Explosion,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627650,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627636,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Fire Explosion/index.html,DISCOVERED
category,Wispy Cloud,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627651,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627636,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Wispy Cloud/index.html,DISCOVERED
category,Lightning Zap,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627652,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627636,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Lightning Zap/index.html,DISCOVERED
category,Goo Splat,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627654,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627636,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Goo Splat/index.html,DISCOVERED
category,Sparker & Aquanna Illustration,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627655,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627636,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Sparker & Aquanna Illustration/index.html,DISCOVERED
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659778,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627636,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Review/index.html,DISCOVERED
category,Light Burst,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627237,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627235,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Light Burst/index.html,DISCOVERED
category,Fire Swoosh,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627238,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627235,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Fire Swoosh/index.html,DISCOVERED
category,Nether Poof,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627240,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627235,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Nether Poof/index.html,DISCOVERED
category,Poison Splat,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627241,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627235,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Poison Splat/index.html,DISCOVERED
category,Dark Zap,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627242,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627235,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Dark Zap/index.html,DISCOVERED
category,Bubbly Charm,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627243,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627235,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Bubbly Charm/index.html,DISCOVERED
category,Cyber Tech Slash,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627244,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627235,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Cyber Tech Slash/index.html,DISCOVERED
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659779,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627235,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Review/index.html,DISCOVERED
category,Water Fling,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627658,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627657,Hand-Drawn 2D FX_ Level 1/Medium 2D FX Animation Elemental Studies - Animation/Water Fling/index.html,DISCOVERED
category,Goo Orb,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627660,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627657,Hand-Drawn 2D FX_ Level 1/Medium 2D FX Animation Elemental Studies - Animation/Goo Orb/index.html,DISCOVERED
category,Spiral Smoke Poof,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627661,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627657,Hand-Drawn 2D FX_ Level 1/Medium 2D FX Animation Elemental Studies - Animation/Spiral Smoke Poof/index.html,DISCOVERED
category,Directional Fire,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627663,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627657,Hand-Drawn 2D FX_ Level 1/Medium 2D FX Animation Elemental Studies - Animation/Directional Fire/index.html,DISCOVERED
category,Heart Bubbles,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627664,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627657,Hand-Drawn 2D FX_ Level 1/Medium 2D FX Animation Elemental Studies - Animation/Heart Bubbles/index.html,DISCOVERED
category,Electric Burst,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627666,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627657,Hand-Drawn 2D FX_ Level 1/Medium 2D FX Animation Elemental Studies - Animation/Electric Burst/index.html,DISCOVERED
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659780,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627657,Hand-Drawn 2D FX_ Level 1/Medium 2D FX Animation Elemental Studies - Animation/Review/index.html,DISCOVERED
post,You made it!,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627694/posts/2158961252,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627694,Hand-Drawn 2D FX_ Level 1/Level 1 ✅/You made it!.html,DISCOVERED
post,Lesson Survey,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627694/posts/2160626438,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627694,Hand-Drawn 2D FX_ Level 1/Level 1 ✅/Lesson Survey.html,DISCOVERED
post,Anthea Zammit - Paintover,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659854/posts/2165127362,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659854,Hand-Drawn 2D FX_ Level 2/Paintover Series - Explained/Anthea Zammit - Paintover.html,DISCOVERED
