type,title,url,parent_url,local_path,status,size_bytes,seconds,error
post,Tiling Trail,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807/posts/2171676518,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807,Hand-Crafted 3D VFX_ Level 1/Intro to Procedural Textures - Substance Designer/Tiling Trail.html,DOWNLOADED,450146,14.164,
post,Ground Crack,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807/posts/2171676521,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807,Hand-Crafted 3D VFX_ Level 1/Intro to Procedural Textures - Substance Designer/Ground Crack.html,DOWNLOADED,550362,16.994,
post,Dome & Tapered Cylinder,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507/posts/2158878739,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507,Hand-Crafted 3D VFX_ Level 1/Intro to Modeling for VFX - Blender & Maya/Dome & Tapered Cylinder.html,DOWNLOADED,443431,20.013,
post,UVs in Blender,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507/posts/2158878741,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507,Hand-Crafted 3D VFX_ Level 1/Intro to Modeling for VFX - Blender & Maya/UVs in Blender.html,DOWNLOADED,537015,14.400,
post,Vertex Colors,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507/posts/2158878742,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507,Hand-Crafted 3D VFX_ Level 1/Intro to Modeling for VFX - Blender & Maya/Vertex Colors.html,DOWNLOADED,463246,13.605,
post,Modifiers,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507/posts/2158878743,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507,Hand-Crafted 3D VFX_ Level 1/Intro to Modeling for VFX - Blender & Maya/Modifiers.html,DOWNLOADED,481607,14.725,
post,Intro to Blender,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507/posts/2158878737,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507,Hand-Crafted 3D VFX_ Level 1/Intro to Modeling for VFX - Blender & Maya/Intro to Blender.html,DOWNLOADED,490145,73.700,
post,"Rings, Swipes, & Soulercoasters",https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507/posts/2158878745,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507,"Hand-Crafted 3D VFX_ Level 1/Intro to Modeling for VFX - Blender & Maya/Rings, Swipes, & Soulercoasters.html",DOWNLOADED,458182,15.292,
post,Waterfall,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507/posts/2161408083,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507,Hand-Crafted 3D VFX_ Level 1/Intro to Modeling for VFX - Blender & Maya/Waterfall.html,DOWNLOADED,510937,18.163,
post,Maya Basics,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507/posts/2163766183,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507,Hand-Crafted 3D VFX_ Level 1/Intro to Modeling for VFX - Blender & Maya/Maya Basics.html,DOWNLOADED,366300,16.165,
post,Modeling Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507/posts/2159191554,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507,Hand-Crafted 3D VFX_ Level 1/Intro to Modeling for VFX - Blender & Maya/Modeling Review.html,DOWNLOADED,393249,16.231,
post,Intro - Course Overview,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057659,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Intro - Course Overview.html,DOWNLOADED,467982,18.090,
post,How Do Shaders Work?,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057662,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/How Do Shaders Work_.html,DOWNLOADED,428077,18.899,
post,Node-based Shader Interface,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057666,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Node-based Shader Interface.html,DOWNLOADED,436549,16.525,
post,Vector UVs - Texture Sampling,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057669,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Vector UVs - Texture Sampling.html,DOWNLOADED,446454,17.457,
post,Adding & Panning,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057671,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Adding & Panning.html,DOWNLOADED,429080,16.938,
post,Multiply & Scaling,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057673,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Multiply & Scaling.html,DOWNLOADED,428734,17.360,
post,Adjusting Texture Intensity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057674,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Adjusting Texture Intensity.html,DOWNLOADED,442293,15.514,
post,Combining Textures,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057677,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Combining Textures.html,DOWNLOADED,444221,19.043,
post,"Step, Smoothstep & Dissolve",https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057680,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,"Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Step, Smoothstep & Dissolve.html",DOWNLOADED,473190,16.677,
post,Color Lerp & Gradients,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057683,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Color Lerp & Gradients.html,DOWNLOADED,458852,15.175,
post,Distortion,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057684,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Distortion.html,DOWNLOADED,440758,18.889,
post,Creating a Full Shader,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057689,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Creating a Full Shader.html,DOWNLOADED,443048,19.149,
post,Properties & Shader Variants,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057780,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Properties & Shader Variants.html,DOWNLOADED,452645,16.954,
post,Surface Direction Fresnel,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057788,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Surface Direction Fresnel.html,DOWNLOADED,446800,15.539,
post,Using Positions & Distance,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057791,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Using Positions & Distance.html,DOWNLOADED,451624,15.285,
post,Vertex Offset,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057852,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Vertex Offset.html,DOWNLOADED,454180,15.862,
post,Depth Fade,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057853,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Depth Fade.html,DOWNLOADED,473817,15.989,
post,Shaders & Particle System,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057857,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Shaders & Particle System.html,DOWNLOADED,496777,15.124,
post,Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169419767,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Review.html,DOWNLOADED,372665,13.904,
post,Intro & Overview,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160809549,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Intro & Overview.html,DOWNLOADED,512698,15.960,
post,Node-based Shader Interface,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399269,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Node-based Shader Interface.html,DOWNLOADED,493848,15.902,
post,"Vector, UVs, & Texture Sampling",https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399318,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,"Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Vector, UVs, & Texture Sampling.html",DOWNLOADED,486629,16.572,
post,Add & Panning,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399320,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Add & Panning.html,DOWNLOADED,506020,14.484,
post,Multiply & Scaling,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399325,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Multiply & Scaling.html,DOWNLOADED,433001,16.592,
post,Adjusting Textures,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399327,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Adjusting Textures.html,DOWNLOADED,482193,16.245,
post,Combining Textures,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399332,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Combining Textures.html,DOWNLOADED,511418,16.999,
post,Stepping,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399335,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Stepping.html,DOWNLOADED,492726,16.788,
post,Lerp & Color,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399336,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Lerp & Color.html,DOWNLOADED,497097,17.946,
post,Distortion,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399338,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Distortion.html,DOWNLOADED,505316,22.009,
post,Output Pipeline,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2161119739,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Output Pipeline.html,DOWNLOADED,535973,20.607,
post,Splash,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807/posts/2171676560,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807,Hand-Crafted 3D VFX_ Level 1/Intro to Procedural Textures - Substance Designer/Splash.html,DOWNLOADED,444697,414.664,
post,Wisps - Spritesheet,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807/posts/2170940649,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807,Hand-Crafted 3D VFX_ Level 1/Intro to Procedural Textures - Substance Designer/Wisps - Spritesheet.html,DOWNLOADED,454251,418.556,
post,Vectors & Fresnel,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2161119742,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Vectors & Fresnel.html,DOWNLOADED,504554,17.908,
post,Positions & Distance Sampling,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2161119744,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Positions & Distance Sampling.html,DOWNLOADED,522752,15.498,
post,Depth Fade,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2161119749,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Depth Fade.html,DOWNLOADED,513071,26.328,
post,Materials Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2159191565,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Materials Review.html,DOWNLOADED,386869,40.987,
post,Gameplay Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878814,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Gameplay Lecture.html,DOWNLOADED,515818,16.443,
post,Guiding Principles Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878813,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Guiding Principles Lecture.html,DOWNLOADED,536192,46.490,
post,Shape Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878816,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Shape Lecture.html,DOWNLOADED,425677,19.578,
post,Value Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878818,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Value Lecture.html,DOWNLOADED,430810,20.447,
post,Color Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878819,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Color Lecture.html,DOWNLOADED,491927,19.344,
post,Art Foundations Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2159747907,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Art Foundations Review.html,DOWNLOADED,350417,17.103,
post,Vertex Offset,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2161119746,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Vertex Offset.html,DOWNLOADED,485089,94.300,
